datetime,open,high,low,close,volume
2025-04-09 04:30:00,174.8600,175.6700,173.0000,175.5500,101375
2025-04-09 04:15:00,174.9600,176.2300,174.7200,174.7600,103801
2025-04-09 04:00:00,172.1000,177.1900,172.1000,174.9700,237154
2025-04-08 19:45:00,169.4500,169.9800,169.1000,169.4000,80079
2025-04-08 19:30:00,169.1900,169.9900,169.1000,169.4500,73944
2025-04-08 19:15:00,170.3200,203.0000,169.1000,169.1993,83602
2025-04-08 19:00:00,170.8500,171.0100,170.3000,170.3000,42182
2025-04-08 18:45:00,170.4300,171.2300,170.2200,170.8600,39982
2025-04-08 18:30:00,170.6900,172.4200,170.0000,170.4437,73779
2025-04-08 18:15:00,171.3985,172.4200,170.0000,170.6900,94395
2025-04-08 18:00:00,172.9500,172.9900,171.0645,171.4000,189099
2025-04-08 17:45:00,173.0000,173.4900,172.5800,172.9900,41485
2025-04-08 17:30:00,173.5600,173.8000,172.5000,173.0000,52321
2025-04-08 17:15:00,173.9800,174.3500,173.0100,173.5699,67853
2025-04-08 17:00:00,175.0100,215.8271,172.9000,173.9500,111889
2025-04-08 16:45:00,172.6500,215.8271,172.4200,175.0000,308859
2025-04-08 16:30:00,172.2400,172.8100,172.0000,172.6800,100930
2025-04-08 16:15:00,172.9000,184.4606,171.6032,172.1100,184816
2025-04-08 16:00:00,172.8000,223.7500,171.4441,172.9000,25964480
2025-04-08 15:45:00,169.9000,173.4400,169.2101,172.7700,10303273
2025-04-08 15:30:00,172.8700,172.9000,169.8200,169.9200,5853613
2025-04-08 15:15:00,172.8650,173.4900,171.6300,172.8900,4537001
2025-04-08 15:00:00,174.5800,174.8880,172.5800,172.8796,4127830
2025-04-08 14:45:00,175.6100,177.0400,174.5200,174.5900,3223652
2025-04-08 14:30:00,175.3122,177.2450,174.9200,175.6068,3152276
2025-04-08 14:15:00,176.4200,177.4550,175.2000,175.3200,2236421
2025-04-08 14:00:00,178.1600,178.2100,176.0000,176.4004,2178129
2025-04-08 13:45:00,177.9500,178.5400,176.5400,178.1500,2408588
2025-04-08 13:30:00,175.0200,178.6099,174.8200,177.9457,4739719
2025-04-08 13:15:00,177.2950,178.1300,175.0000,175.0300,3781806
2025-04-08 13:00:00,179.1500,179.6000,176.8000,177.2853,3881948
2025-04-08 12:45:00,180.0200,181.6000,178.9409,179.1685,3680848
2025-04-08 12:30:00,183.3200,183.5200,179.0600,180.0300,4367994
2025-04-08 12:15:00,184.0150,184.1600,182.2900,183.3300,2211775
2025-04-08 12:00:00,184.4800,184.8682,183.9100,184.0300,1647575
2025-04-08 11:45:00,185.0250,185.4100,183.0300,184.4700,1999107
2025-04-08 11:30:00,184.0700,185.5400,184.0000,185.0300,1966799
2025-04-08 11:15:00,185.2150,185.4400,184.0600,184.0900,2829217
2025-04-08 11:00:00,186.2150,186.9400,184.9100,185.2132,3147784
2025-04-08 10:45:00,188.6200,189.1199,186.1800,186.2000,3311966
2025-04-08 10:30:00,189.3200,189.9300,188.6000,188.6300,2534003
2025-04-08 10:15:00,189.2700,190.3350,189.2200,189.3300,3653800
2025-04-08 10:00:00,188.0000,189.5700,187.7800,189.2850,4673760
2025-04-08 09:45:00,186.3200,188.5600,185.2573,188.0000,5180245
2025-04-08 09:30:00,186.7000,187.5200,185.0900,186.3300,9620962
2025-04-08 09:15:00,186.8400,187.7100,186.1400,186.5300,377747
2025-04-08 09:00:00,185.4300,187.2800,185.2000,186.9900,293957
2025-04-08 08:45:00,185.0400,192.8150,175.1400,185.4600,158773
2025-04-08 08:30:00,185.9000,186.2462,184.7500,185.0800,125337
2025-04-08 08:15:00,185.5600,186.3488,181.4600,185.9000,217196
2025-04-08 08:00:00,183.7177,186.0900,176.9600,185.5699,328910
2025-04-08 07:45:00,184.6000,185.7500,184.0300,185.5500,122005
2025-04-08 07:30:00,183.5700,184.6800,183.3400,184.5800,65135
2025-04-08 07:15:00,183.1500,184.1800,182.9600,183.6800,50435
2025-04-08 07:00:00,183.7100,183.8100,182.6400,183.1000,88146
2025-04-08 06:45:00,184.0600,184.1200,183.7000,183.7000,13172
2025-04-08 06:30:00,183.8700,184.3200,183.7200,184.1500,23785
2025-04-08 06:15:00,183.6000,183.9800,183.2600,183.8700,21591
2025-04-08 06:00:00,183.9000,184.1200,183.3900,183.6300,23156
2025-04-08 05:45:00,184.5400,184.5500,183.8300,183.8500,42159
2025-04-08 05:30:00,184.1900,184.6200,184.1500,184.5500,32734
2025-04-08 05:15:00,184.8400,184.8600,184.0800,184.1900,28044
2025-04-08 05:00:00,184.2700,184.9900,184.2200,184.8300,40016
2025-04-08 04:45:00,184.2100,184.3900,183.6200,184.2200,26496
2025-04-08 04:30:00,183.1700,184.2500,183.1100,184.1900,25961
2025-04-08 04:15:00,183.1500,183.9000,182.7000,183.1600,41866
2025-04-08 04:00:00,181.5500,184.8500,181.5500,183.1800,61014
2025-04-07 19:45:00,182.3000,182.7200,181.8500,182.6100,35235
2025-04-07 19:30:00,183.4300,183.5000,181.4600,182.3000,41049
2025-04-07 19:15:00,183.5100,183.7700,183.2000,183.5000,28148
2025-04-07 19:00:00,183.4400,183.5100,183.1600,183.4800,26246
2025-04-07 18:45:00,183.3400,183.6500,182.5900,183.4432,38204
2025-04-07 18:30:00,182.5200,183.4500,182.5000,183.3500,54237
2025-04-07 18:15:00,182.4900,217.9000,182.2700,182.5200,21497
2025-04-07 18:00:00,182.3000,182.8000,182.0000,182.4900,21435
2025-04-07 17:45:00,181.9996,182.3900,181.4600,182.2400,39417
2025-04-07 17:30:00,182.0000,182.0000,181.7900,182.0000,18322
2025-04-07 17:15:00,181.8500,222.7750,181.6200,182.0000,15026
2025-04-07 17:00:00,181.4700,229.2480,181.2100,181.8300,1814486
2025-04-07 16:45:00,182.0600,229.2480,180.8249,181.3900,795275
2025-04-07 16:30:00,181.8000,182.8000,181.5100,182.0000,45942
2025-04-07 16:15:00,182.5000,183.0000,181.4600,181.8500,121357
2025-04-07 16:00:00,181.5200,195.8100,180.3051,182.4985,27749576
2025-04-07 15:45:00,179.1500,182.0000,178.6300,181.5900,7837108
2025-04-07 15:30:00,178.4400,181.1600,178.4300,179.1500,3952647
2025-04-07 15:15:00,178.9400,180.2100,178.2801,178.4213,3354373
2025-04-07 15:00:00,179.9650,181.1150,178.8360,178.9450,3272093
2025-04-07 14:45:00,181.4100,181.7400,179.4500,179.9700,2814966
2025-04-07 14:30:00,180.3400,182.3000,179.7000,181.3900,2612530
2025-04-07 14:15:00,180.0800,183.9000,180.0100,180.3350,4810945
2025-04-07 14:00:00,182.6050,182.7698,176.1900,180.1150,2656885
2025-04-07 13:45:00,181.7625,182.9500,180.9100,182.6050,2786171
2025-04-07 13:30:00,181.5550,181.9099,179.9600,181.7750,2106421
2025-04-07 13:15:00,179.3700,181.7200,178.9600,181.5400,2895795
2025-04-07 13:00:00,177.6125,180.3600,177.1000,179.4612,3323695
2025-04-07 12:45:00,178.9800,179.0700,177.2300,177.6000,2297772
2025-04-07 12:30:00,178.1000,179.8000,176.9600,179.0000,2303399
2025-04-07 12:15:00,177.1600,178.2450,175.7500,178.1400,3033021
2025-04-07 12:00:00,178.7800,178.8413,176.3950,177.1900,2866693
2025-04-07 11:45:00,179.5200,180.3800,178.3300,178.7800,2615640
2025-04-07 11:30:00,176.4000,179.7500,176.3800,179.5299,4407748
2025-04-07 11:15:00,177.9350,180.8400,175.7000,176.3600,6919548
2025-04-07 11:00:00,183.8800,185.1800,176.0800,177.9400,4521256
2025-04-07 10:45:00,182.5500,184.6799,180.0800,183.8700,3928074
2025-04-07 10:30:00,181.6800,185.9398,179.6300,182.5300,6295916
2025-04-07 10:15:00,188.7832,194.1500,181.4500,181.7700,11456838
2025-04-07 10:00:00,180.4900,189.5250,179.0000,188.8100,10841377
2025-04-07 09:45:00,176.5350,181.1400,175.9300,180.4900,10063321
2025-04-07 09:30:00,177.2000,178.8800,174.6200,176.4800,22403277
2025-04-07 09:15:00,182.8600,183.4000,175.6800,177.2500,1425997
2025-04-07 09:00:00,182.7500,183.6900,182.1900,182.8600,186896
2025-04-07 08:45:00,183.0000,183.5000,181.5200,182.9700,318122
2025-04-07 08:30:00,182.9800,184.0300,182.9700,183.0000,301154
2025-04-07 08:15:00,180.9700,183.9500,180.1300,183.1100,376226
2025-04-07 08:00:00,182.1100,188.3800,174.4000,180.9300,1188500
2025-04-07 07:45:00,181.6900,183.0000,181.0000,182.1700,118353
2025-04-07 07:30:00,182.4300,182.5200,180.5800,181.7000,195939
2025-04-07 07:15:00,183.0000,183.0200,181.1200,182.3800,178073
2025-04-07 07:00:00,184.7300,184.9100,182.5600,183.0000,296961
2025-04-07 06:45:00,185.9400,185.9400,183.9100,184.6000,118868
2025-04-07 06:30:00,183.7100,186.4400,183.1100,185.9100,138099
2025-04-07 06:15:00,183.7700,185.4900,183.0000,183.7100,132642
2025-04-07 06:00:00,181.1700,184.3700,180.6800,183.7600,116254
2025-04-07 05:45:00,181.4100,182.0000,181.0000,181.1700,60363
2025-04-07 05:30:00,180.5400,181.8900,180.3000,181.4600,65854
2025-04-07 05:15:00,180.3600,180.6700,179.5000,180.5700,71579
2025-04-07 05:00:00,180.5700,180.9700,179.8900,180.3200,55776
2025-04-07 04:45:00,181.3800,181.6400,180.5000,180.5100,60458
2025-04-07 04:30:00,181.2700,181.9000,180.4900,181.3800,91020
2025-04-07 04:15:00,180.2100,181.9800,180.0300,181.2900,147609
2025-04-07 04:00:00,177.8700,181.4000,177.0000,180.2100,279843
